Datetime,Code,Activity_Type,Heart rate___beats/minute,Calories burned_kcal,Exercise duration_s,Sleep duration_minutes,Sleep type duration_minutes,Floors climbed___floors
2022=12-08 13:26,,No Physical Activity,72.0,,,,,
2022=12-08 14:14,93830-8,Light Sleep,79.0,,,15.0,27.0,
2022=12-08 15:12,93830-8,Light Sleep,80.0,,,11.0,22.0,
2022=12-08 15:12,LA11836-6,Running,172.0,20.0,17858.0,,,
2022=12-08 15:13,93830-8,Light Sleep,80.0,,,13.0,25.0,
2022=12-08 16:11,93830-8,Light Sleep,80.0,,,10.0,20.0,
2022=12-08 16:14,,No Physical Activity,78.0,,,,,
2022=12-08 17:09,93830-8,Light Sleep,81.0,,,9.0,17.0,
2022=12-08 18:07,93830-8,Light Sleep,81.0,,,7.0,14.0,
2022=12-08 18:07,LA11836-6,Running,172.0,30.0,21827.0,,,
2022=12-08 18:08,93830-8,Light Sleep,81.0,,,8.0,16.0,
2022=12-08 19:04,,No Physical Activity,83.0,,,,,
2022=12-08 19:05,93830-8,Light Sleep,81.0,,,6.0,11.0,
2022=12-08 19:06,93830-8,Light Sleep,81.0,,,7.0,13.0,
2022=12-08 20:04,93830-8,Light Sleep,78.0,,,5.0,9.0,
2022=12-08 21:02,LA11836-6,Running,170.0,10.0,13100.0,,,
2022=12-08 21:04,LA11836-6,Running,172.0,30.0,24380.0,,,
2022=12-08 22:02,LA11836-6,Running,170.0,20.0,22237.0,,,
2022=12-08 22:03,LA11836-6,Running,170.0,30.0,25909.0,,,
2022=12-09 10:27,,Floors Climbed,68.0,,,,,1.0
2022=12-09 11:26,,No Physical Activity,69.0,,,,,
2022=12-09 15:20,,No Physical Activity,75.0,,,,,
2022=12-09 18:13,LA11836-6,Running,166.0,20.0,12591.0,,,
2022=12-09 20:03,LA11836-6,Running,162.0,10.0,13149.0,,,
2022=12-09 21:07,LA11836-6,Running,170.0,20.0,13754.0,,,
2022=12-09 22:00,LA11836-6,Running,173.0,25.0,28396.0,,,
2022=12-09 22:02,LA11836-6,Running,170.0,30.0,22214.0,,,
2022=12-10 00:36,,Floors Climbed,56.0,,,,,1.0
2022=12-10 00:37,,Floors Climbed,53.0,,,,,1.0
2022=12-10 00:38,,Floors Climbed,52.0,,,,,1.0
2022=12-10 00:39,,Floors Climbed,51.0,,,,,1.0
2022=12-10 00:40,,Floors Climbed,50.0,,,,,1.0
2022=12-10 00:41,,Floors Climbed,50.0,,,,,1.0
2022=12-10 00:42,,Floors Climbed,50.0,,,,,1.0
2022=12-10 00:43,,Floors Climbed,50.0,,,,,1.0
2022=12-10 00:43,,No Physical Activity,55.0,,,,,
2022=12-10 00:44,,Floors Climbed,52.0,,,,,1.0
2022=12-10 01:33,,Floors Climbed,61.0,,,,,1.0
2022=12-10 01:34,,Floors Climbed,58.0,,,,,1.0
2022=12-10 01:41,,No Physical Activity,59.0,,,,,
2022=12-10 01:42,,No Physical Activity,57.0,,,,,
2022=12-10 02:29,93830-8,Light Sleep,67.0,,,15.0,29.0,
2022=12-10 02:31,93830-8,Light Sleep,64.0,,,15.0,24.0,
2022=12-10 03:27,93830-8,Light Sleep,70.0,,,15.0,33.0,
2022=12-10 03:39,,No Physical Activity,62.0,,,,,
2022=12-10 04:24,93830-8,Light Sleep,75.0,,,16.0,42.0,
2022=12-10 04:25,93830-8,Light Sleep,73.0,,,16.0,38.0,
2022=12-10 04:37,LA11836-6,Running,130.0,10.0,7098.0,,,
2022=12-10 06:22,93830-8,Light Sleep,77.0,,,17.0,45.0,
2022=12-10 06:33,LA11836-6,Running,138.0,10.0,8477.0,,,
2022=12-10 07:20,93830-8,Light Sleep,77.0,,,18.0,46.0,
2022=12-10 08:19,93830-8,Light Sleep,78.0,,,19.0,45.0,
2022=12-10 08:28,LA11836-6,Running,148.0,10.0,10619.0,,,
2022=12-10 10:17,93830-8,Light Sleep,78.0,,,18.0,42.0,
2022=12-10 11:14,93830-8,Light Sleep,78.0,,,17.0,38.0,
2022=12-10 12:22,LA11836-6,Running,160.0,10.0,13018.0,,,
2022=12-10 13:12,93830-8,Light Sleep,78.0,,,15.0,32.0,
2022=12-10 14:10,93830-8,Light Sleep,79.0,,,13.0,27.0,
2022=12-10 16:08,93830-8,Light Sleep,79.0,,,10.0,21.0,
2022=12-10 17:07,93830-8,Light Sleep,80.0,,,8.0,16.0,
2022=12-10 18:05,93830-8,Light Sleep,80.0,,,6.0,11.0,
2022=12-10 18:06,93830-8,Light Sleep,80.0,,,7.0,13.0,
2022=12-10 19:04,93830-8,Light Sleep,80.0,,,5.0,10.0,
2022=12-10 19:05,93830-8,Light Sleep,80.0,,,5.0,9.0,
2022=12-10 20:04,93830-8,Light Sleep,78.0,,,5.0,9.0,
2022=12-11 05:31,,No Physical Activity,66.0,,,,,
2022=12-11 05:32,,No Physical Activity,65.0,,,,,
2022=12-11 05:33,,No Physical Activity,62.0,,,,,
2022=12-11 05:34,,No Physical Activity,61.0,,,,,
2022=12-11 06:29,,No Physical Activity,70.0,,,,,
2022=12-11 06:30,,No Physical Activity,68.0,,,,,
2022=12-11 06:31,,No Physical Activity,67.0,,,,,
2022=12-11 07:26,LA11836-6,Running,146.0,10.0,9258.0,,,
2022=12-11 07:27,LA11836-6,Running,144.0,10.0,8767.0,,,
2022=12-11 07:28,LA11836-6,Running,142.0,10.0,8367.0,,,
2022=12-11 08:25,LA11836-6,Running,150.0,10.0,9848.0,,,
2022=12-11 09:23,LA11836-6,Running,152.0,10.0,10643.0,,,
2022=12-11 10:25,,Floors Climbed,68.0,,,,,1.0
2022=12-11 10:26,,Floors Climbed,68.0,,,,,1.0
2022=12-11 10:27,,Floors Climbed,68.0,,,,,1.0
2022=12-11 10:30,,Floors Climbed,67.0,,,,,1.0
2022=12-11 10:33,,Floors Climbed,68.0,,,,,1.0
2022=12-11 11:20,LA11836-6,Running,156.0,10.0,12004.0,,,
2022=12-11 11:25,,Floors Climbed,73.0,,,,,1.0
2022=12-11 12:18,LA11836-6,Running,158.0,10.0,14642.0,,,
2022=12-11 12:24,,No Physical Activity,69.0,,,,,
2022=12-11 15:10,,No Physical Activity,79.0,,,,,
2022=12-11 15:14,LA11836-6,Running,162.0,20.0,18606.0,,,
2022=12-11 17:14,,No Physical Activity,76.0,,,,,
2022=12-11 18:05,,No Physical Activity,80.0,,,,,
2022=12-11 18:10,LA11836-6,Running,162.0,20.0,20648.0,,,
2022=12-11 20:04,LA11836-6,Running,160.0,10.0,11987.0,,,
2022=12-11 20:13,LA11836-6,Running,162.0,10.0,8414.0,,,
2022=12-11 21:04,LA11836-6,Running,162.0,20.0,18195.0,,,
2022=12-11 21:05,LA11836-6,Running,160.0,20.0,19915.0,,,
2022=12-11 21:07,LA11836-6,Running,160.0,20.0,20105.0,,,
2022=12-11 22:00,LA11836-6,Running,176.0,20.0,25360.0,,,
2022=12-11 22:02,LA11836-6,Running,169.0,15.0,22048.0,,,
2022=12-11 22:07,LA11836-6,Running,168.0,10.0,11681.0,,,
2022=12-12 12:23,LA11836-6,Running,156.0,10.0,9719.0,,,
2022=12-13 00:35,,Floors Climbed,56.0,,,,,1.0
2022=12-13 00:36,,Floors Climbed,54.0,,,,,1.0
2022=12-13 00:37,,Floors Climbed,52.0,,,,,1.0
2022=12-13 00:39,,Floors Climbed,51.0,,,,,1.0
2022=12-13 00:40,,Floors Climbed,50.0,,,,,1.0
2022=12-13 00:41,,Floors Climbed,50.0,,,,,1.0
2022=12-13 00:42,93830-8,Light Sleep,49.0,,,8.0,5.0,
2022=12-13 00:43,,No Physical Activity,58.0,,,,,
2022=12-13 00:43,93830-8,Light Sleep,50.0,,,6.0,3.0,
2022=12-13 00:44,93830-8,Light Sleep,50.0,,,3.0,1.0,
2022=12-13 00:45,,Floors Climbed,53.0,,,,,1.0
2022=12-13 00:45,93830-8,Light Sleep,50.0,,,2.0,1.0,
2022=12-13 01:31,,Floors Climbed,63.0,,,,,1.0
2022=12-13 01:33,,Floors Climbed,59.0,,,,,1.0
2022=12-13 01:41,,No Physical Activity,61.0,,,,,
2022=12-13 02:29,,Floors Climbed,66.0,,,,,1.0
2022=12-13 03:27,93830-8,Light Sleep,68.0,,,19.0,36.0,
2022=12-13 03:38,,No Physical Activity,66.0,,,,,
2022=12-13 04:25,93830-8,Light Sleep,71.0,,,19.0,40.0,
2022=12-13 05:23,93830-8,Light Sleep,72.0,,,20.0,42.0,
2022=12-13 06:21,93830-8,Light Sleep,73.0,,,20.0,42.0,
2022=12-13 06:32,LA11836-6,Running,144.0,10.0,8169.0,,,
2022=12-13 07:19,93830-8,Light Sleep,74.0,,,19.0,40.0,
2022=12-13 09:17,93830-8,Light Sleep,75.0,,,19.0,36.0,
2022=12-13 10:14,93830-8,Light Sleep,75.0,,,17.0,32.0,
2022=12-13 12:11,93830-8,Light Sleep,76.0,,,15.0,27.0,
2022=12-13 14:10,93830-8,Light Sleep,76.0,,,12.0,22.0,
2022=12-13 15:09,93830-8,Light Sleep,77.0,,,11.0,18.0,
2022=12-13 16:07,93830-8,Light Sleep,78.0,,,8.0,14.0,
2022=12-13 16:08,93830-8,Light Sleep,77.0,,,9.0,16.0,
2022=12-13 17:05,93830-8,Light Sleep,79.0,,,6.0,11.0,
2022=12-13 17:06,93830-8,Light Sleep,79.0,,,7.0,11.0,
2022=12-13 18:05,93830-8,Light Sleep,80.0,,,6.0,11.0,
2022=12-13 19:04,93830-8,Light Sleep,79.0,,,5.0,10.0,
2022=12-13 19:05,93830-8,Light Sleep,80.0,,,5.0,11.0,
2022=12-13 20:04,93830-8,Light Sleep,78.0,,,5.0,9.0,
2022=12-14 01:49,93830-8,Light Sleep,58.0,,,9.0,14.0,
2022=12-14 01:51,93830-8,Light Sleep,56.0,,,7.0,10.0,
2022=12-14 01:53,93830-8,Light Sleep,55.0,,,3.0,4.0,
2022=12-14 01:55,93829-0,REM Sleep,56.0,,,1.0,1.0,
2022=12-14 02:49,93830-8,Light Sleep,59.0,,,8.0,15.0,
2022=12-14 02:50,93830-8,Light Sleep,58.0,,,6.0,12.0,
2022=12-14 02:53,93829-0,REM Sleep,61.0,,,0.0,0.0,
2022=12-14 02:53,93830-8,Light Sleep,50.0,,,4.0,6.0,
2022=12-14 02:54,93829-0,REM Sleep,51.0,,,3.0,5.0,
2022=12-14 03:44,,Floors Climbed,51.0,,,,,1.0
2022=12-14 03:50,93830-8,Light Sleep,50.0,,,7.0,9.0,
2022=12-14 03:51,93830-8,Light Sleep,57.0,,,4.0,9.0,
2022=12-14 03:52,93829-0,REM Sleep,56.0,,,3.0,7.0,
2022=12-14 03:52,93830-8,Light Sleep,50.0,,,5.0,7.0,
2022=12-14 03:53,93829-0,REM Sleep,55.0,,,3.0,6.0,
2022=12-14 03:54,93829-0,REM Sleep,53.0,,,2.0,5.0,
2022=12-14 05:34,,Floors Climbed,54.0,,,,,1.0
2022=12-14 05:40,93830-8,Light Sleep,65.0,,,1.0,1.0,
2022=12-14 08:32,,Floors Climbed,67.0,,,,,1.0
2022=12-14 11:23,,No Physical Activity,56.0,,,,,
2022=12-14 18:11,,No Physical Activity,57.0,,,,,
2022=12-14 20:20,LA11836-6,Running,126.0,100.0,67494.0,,,
2022=12-14 21:05,,No Physical Activity,63.0,,,,,
2022=12-14 22:03,,No Physical Activity,72.0,,,,,
2022=12-14 22:03,LA11836-6,Running,153.0,10.0,11540.0,,,
2022=12-14 22:05,LA11836-6,Running,152.0,10.0,13583.0,,,
2022=12-14 22:07,LA11836-6,Running,148.0,20.0,16606.0,,,
2022=12-14 22:10,LA11836-6,Running,144.0,30.0,23330.0,,,
2022=12-14 22:15,LA11836-6,Running,136.0,50.0,37583.0,,,
2022=12-15 14:28,LA11834-1,Walking,93.0,150.0,111357.0,,,
2022=12-16 00:47,93830-8,Light Sleep,57.0,,,15.0,20.0,
2022=12-16 00:50,93830-8,Light Sleep,54.0,,,8.0,11.0,
2022=12-16 00:51,LA11836-6,Running,110.0,118.0,44039.0,,,
2022=12-16 00:52,LA11836-6,Running,110.0,114.0,43543.0,,,
2022=12-16 00:53,LA11836-6,Running,111.0,114.0,46601.0,,,
2022=12-16 00:54,LA11836-6,Running,110.0,133.0,49864.0,,,
2022=12-16 00:55,93829-0,REM Sleep,54.0,,,1.0,1.0,
2022=12-16 00:55,LA11836-6,Running,109.0,137.0,47267.0,,,
2022=12-16 00:56,LA11836-6,Running,110.0,140.0,46976.0,,,
2022=12-16 01:45,93830-8,Light Sleep,60.0,,,16.0,24.0,
2022=12-16 01:46,93830-8,Light Sleep,59.0,,,17.0,24.0,
2022=12-16 01:52,LA11836-6,Running,116.0,150.0,86030.0,,,
2022=12-16 02:45,93830-8,Light Sleep,61.0,,,13.0,23.0,
2022=12-16 02:46,93830-8,Light Sleep,61.0,,,11.0,21.0,
2022=12-16 02:49,93829-0,REM Sleep,62.0,,,0.0,0.0,
2022=12-16 02:49,LA11836-6,Running,118.0,130.0,83443.0,,,
2022=12-16 03:45,93830-8,Light Sleep,52.0,,,9.0,13.0,
2022=12-16 03:46,93830-8,Light Sleep,60.0,,,8.0,18.0,
2022=12-16 03:47,93830-8,Light Sleep,60.0,,,6.0,13.0,
2022=12-16 03:49,93830-8,Light Sleep,51.0,,,6.0,9.0,
2022=12-16 03:51,93830-8,Light Sleep,50.0,,,5.0,8.0,
2022=12-16 03:52,93829-0,REM Sleep,55.0,,,2.0,5.0,
2022=12-16 03:52,93830-8,Light Sleep,50.0,,,5.0,7.0,
2022=12-16 03:53,93829-0,REM Sleep,54.0,,,2.0,5.0,
2022=12-16 03:53,93830-8,Light Sleep,50.0,,,4.0,6.0,
2022=12-16 03:54,93829-0,REM Sleep,52.0,,,2.0,4.0,
2022=12-16 03:55,93829-0,REM Sleep,51.0,,,2.0,4.0,
2022=12-16 04:39,,Floors Climbed,53.0,,,,,1.0
2022=12-16 04:44,LA11836-6,Running,120.0,120.0,90794.0,,,
2022=12-16 04:47,93830-8,Light Sleep,58.0,,,4.0,10.0,
2022=12-16 04:48,93829-0,REM Sleep,57.0,,,4.0,8.0,
2022=12-16 04:48,93830-8,Light Sleep,58.0,,,4.0,9.0,
2022=12-16 04:49,93829-0,REM Sleep,56.0,,,3.0,7.0,
2022=12-16 04:50,93829-0,REM Sleep,56.0,,,3.0,6.0,
2022=12-16 04:51,93829-0,REM Sleep,55.0,,,3.0,6.0,
2022=12-16 06:32,,Floors Climbed,55.0,,,,,1.0
2022=12-16 06:37,93830-8,Light Sleep,66.0,,,3.0,10.0,
2022=12-16 08:37,LA11836-6,Running,122.0,140.0,114371.0,,,
2022=12-16 11:24,,No Physical Activity,56.0,,,,,
2022=12-16 17:14,,No Physical Activity,58.0,,,,,
2022=12-16 20:22,LA11836-6,Running,122.0,110.0,75557.0,,,
2022=12-16 21:07,,No Physical Activity,63.0,,,,,
2022=12-16 22:03,LA11836-6,Running,148.0,10.0,12031.0,,,
2022=12-16 22:04,,No Physical Activity,71.0,,,,,
2022=12-16 22:04,LA11836-6,Running,152.0,10.0,12629.0,,,
2022=12-16 22:06,LA11836-6,Running,150.0,10.0,11629.0,,,
2022=12-16 22:09,LA11836-6,Running,148.0,10.0,11822.0,,,
2022=12-16 22:11,LA11836-6,Running,144.0,20.0,15015.0,,,
2022=12-16 22:14,LA11836-6,Running,138.0,30.0,23623.0,,,
2022=12-16 22:18,LA11836-6,Running,130.0,60.0,41294.0,,,
2022=12-17 15:28,LA11834-1,Walking,92.0,160.0,122768.0,,,
2022=12-18 00:50,LA11836-6,Running,118.0,170.0,95490.0,,,
2022=12-18 00:51,LA11836-6,Running,111.0,122.0,46815.0,,,
2022=12-18 00:52,LA11836-6,Running,112.0,109.0,43461.0,,,
2022=12-18 00:53,LA11836-6,Running,112.0,100.0,38751.0,,,
2022=12-18 01:49,LA11836-6,Running,118.0,160.0,96224.0,,,
2022=12-18 01:50,93830-8,Light Sleep,57.0,,,7.0,8.0,
2022=12-18 01:52,93830-8,Light Sleep,56.0,,,3.0,4.0,
2022=12-18 02:44,,Floors Climbed,59.0,,,,,1.0
2022=12-18 02:48,LA11836-6,Running,120.0,140.0,89272.0,,,
2022=12-18 02:50,93830-8,Light Sleep,61.0,,,0.0,1.0,
2022=12-18 02:52,93829-0,REM Sleep,57.0,,,1.0,1.0,
2022=12-18 03:46,LA11836-6,Running,120.0,120.0,86956.0,,,
2022=12-18 04:33,,Floors Climbed,64.0,,,,,1.0
2022=12-18 04:33,,No Physical Activity,62.0,,,,,
2022=12-18 04:34,,No Physical Activity,60.0,,,,,
2022=12-18 04:43,93830-8,Light Sleep,63.0,,,11.0,12.0,
2022=12-18 04:49,93830-8,Light Sleep,61.0,,,3.0,4.0,
2022=12-18 04:50,93830-8,Light Sleep,62.0,,,1.0,2.0,
2022=12-18 05:32,,No Physical Activity,61.0,,,,,
2022=12-18 05:32,LA11836-6,Running,120.0,10.0,9154.0,,,
2022=12-18 05:33,,No Physical Activity,60.0,,,,,
2022=12-18 05:33,LA11836-6,Running,120.0,10.0,8951.0,,,
2022=12-18 05:34,,No Physical Activity,59.0,,,,,
2022=12-18 05:40,93830-8,Light Sleep,64.0,,,1.0,1.0,
2022=12-18 05:47,93830-8,Light Sleep,64.0,,,1.0,1.0,
2022=12-18 06:31,,No Physical Activity,63.0,,,,,
2022=12-18 06:32,,No Physical Activity,63.0,,,,,
2022=12-18 06:32,LA11836-6,Running,119.0,10.0,9352.0,,,
2022=12-18 06:33,,Floors Climbed,67.0,,,,,1.0
2022=12-18 06:33,,No Physical Activity,60.0,,,,,
2022=12-18 06:41,LA11836-6,Running,120.0,130.0,100976.0,,,
2022=12-18 07:30,,No Physical Activity,64.0,,,,,
2022=12-18 07:32,,No Physical Activity,61.0,,,,,
2022=12-18 07:35,,Floors Climbed,67.0,,,,,1.0
2022=12-18 07:41,93830-8,Light Sleep,67.0,,,1.0,1.0,
2022=12-18 08:29,,No Physical Activity,65.0,,,,,
2022=12-18 08:31,,No Physical Activity,61.0,,,,,
2022=12-18 08:36,93830-8,Light Sleep,68.0,,,5.0,3.0,
2022=12-18 09:29,,No Physical Activity,65.0,,,,,
2022=12-18 09:30,,No Physical Activity,62.0,,,,,
2022=12-18 09:31,,Floors Climbed,70.0,,,,,1.0
2022=12-18 09:36,93830-8,Light Sleep,68.0,,,2.0,1.0,
2022=12-18 10:26,,Floors Climbed,68.0,,,,,1.0
2022=12-18 10:27,,Floors Climbed,68.0,,,,,1.0
2022=12-18 10:27,,No Physical Activity,66.0,,,,,
2022=12-18 10:28,,No Physical Activity,62.0,,,,,
2022=12-18 10:29,,Floors Climbed,67.0,,,,,1.0
2022=12-18 10:33,,Floors Climbed,68.0,,,,,1.0
2022=12-18 10:36,LA11834-1,Walking,90.0,150.0,127785.0,,,
2022=12-18 11:19,,No Physical Activity,66.0,,,,,
2022=12-18 11:21,,Floors Climbed,73.0,,,,,1.0
2022=12-18 11:25,,Floors Climbed,69.0,,,,,1.0
2022=12-18 11:25,,No Physical Activity,67.0,,,,,
2022=12-18 11:29,,Floors Climbed,67.0,,,,,1.0
2022=12-18 12:21,,Floors Climbed,69.0,,,,,1.0
2022=12-18 12:25,,No Physical Activity,67.0,,,,,
2022=12-18 12:26,,No Physical Activity,63.0,,,,,
2022=12-18 13:23,,No Physical Activity,68.0,,,,,
2022=12-18 13:24,,No Physical Activity,63.0,,,,,
2022=12-18 14:22,,No Physical Activity,66.0,,,,,
2022=12-18 15:13,,No Physical Activity,74.0,,,,,
2022=12-18 15:14,,No Physical Activity,73.0,,,,,
2022=12-18 15:20,,No Physical Activity,64.0,,,,,
2022=12-18 16:17,,No Physical Activity,65.0,,,,,
2022=12-18 16:18,,No Physical Activity,64.0,,,,,
2022=12-18 16:19,,No Physical Activity,69.0,,,,,
2022=12-18 17:16,,No Physical Activity,65.0,,,,,
2022=12-18 17:18,,No Physical Activity,67.0,,,,,
2022=12-18 18:09,,No Physical Activity,67.0,,,,,
2022=12-18 18:10,,No Physical Activity,70.0,,,,,
2022=12-18 18:14,,No Physical Activity,66.0,,,,,
2022=12-18 18:15,,No Physical Activity,69.0,,,,,
2022=12-18 18:22,,No Physical Activity,77.0,,,,,
2022=12-18 19:10,,No Physical Activity,74.0,,,,,
2022=12-18 20:08,,No Physical Activity,74.0,,,,,
2022=12-18 20:12,,No Physical Activity,68.0,,,,,
2022=12-18 20:13,,No Physical Activity,67.0,,,,,
2022=12-18 21:03,LA11836-6,Running,158.0,30.0,54071.0,,,
2022=12-18 21:05,,No Physical Activity,71.0,,,,,
2022=12-18 21:06,,No Physical Activity,73.0,,,,,
2022=12-18 21:08,,No Physical Activity,74.0,,,,,
2022=12-18 21:09,,No Physical Activity,71.0,,,,,
2022=12-18 21:10,,No Physical Activity,67.0,,,,,
2022=12-18 22:03,LA11836-6,Running,168.0,40.0,49222.0,,,
2022=12-18 22:04,,No Physical Activity,74.0,,,,,
2022=12-18 22:05,,No Physical Activity,74.0,,,,,
2022=12-18 22:06,,No Physical Activity,74.0,,,,,
2022=12-18 22:07,,Floors Climbed,72.0,,,,,1.0
2022=12-18 22:07,,No Physical Activity,73.0,,,,,
2022=12-18 22:08,,Floors Climbed,69.0,,,,,1.0
2022=12-18 22:08,,No Physical Activity,72.0,,,,,
2022=12-18 22:10,,No Physical Activity,69.0,,,,,
2022=12-18 22:12,LA11836-6,Running,156.0,20.0,17924.0,,,
2022=12-19 09:35,,Floors Climbed,74.0,,,,,1.0
2022=12-20 02:42,93829-0,REM Sleep,64.0,,,1.0,3.0,
2022=12-20 02:44,93829-0,REM Sleep,66.0,,,0.0,1.0,
2022=12-20 03:27,93830-8,Light Sleep,71.0,,,13.0,25.0,
2022=12-20 03:32,93830-8,Light Sleep,67.0,,,7.0,15.0,
2022=12-20 03:37,93829-0,REM Sleep,64.0,,,3.0,7.0,
2022=12-20 04:43,93830-8,Light Sleep,70.0,,,0.0,0.0,
2022=12-20 05:23,93830-8,Light Sleep,75.0,,,18.0,33.0,
2022=12-20 06:19,93830-8,Light Sleep,79.0,,,21.0,35.0,
2022=12-20 08:16,93830-8,Light Sleep,81.0,,,20.0,34.0,
2022=12-20 10:14,93830-8,Light Sleep,82.0,,,17.0,31.0,
2022=12-20 12:12,93830-8,Light Sleep,83.0,,,15.0,28.0,
2022=12-20 13:10,93830-8,Light Sleep,84.0,,,13.0,25.0,
2022=12-20 14:10,93830-8,Light Sleep,84.0,,,12.0,23.0,
2022=12-20 15:08,93830-8,Light Sleep,84.0,,,11.0,20.0,
2022=12-20 15:09,93830-8,Light Sleep,84.0,,,11.0,21.0,
2022=12-20 16:06,93830-8,Light Sleep,84.0,,,9.0,17.0,
2022=12-20 16:07,93830-8,Light Sleep,84.0,,,10.0,18.0,
2022=12-20 16:08,93830-8,Light Sleep,84.0,,,10.0,19.0,
2022=12-20 17:05,93830-8,Light Sleep,85.0,,,7.0,15.0,
2022=12-20 17:06,93830-8,Light Sleep,85.0,,,8.0,16.0,
2022=12-20 18:05,93829-0,REM Sleep,85.0,,,6.0,14.0,
2022=12-20 18:05,93830-8,Light Sleep,85.0,,,6.0,14.0,
